ID,Variant ID,Product ID,Variant Name,Product Name,Managed Variant,SKU,Stock,Choices,Media,Collections
08c983d0-72fa-4070-9f4e-53ef5c35ac4a-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,08c983d0-72fa-4070-9f4e-53ef5c35ac4a,CORTADOR N. GALLETA 3D #1,CORTADOR N. GALLETA 3D #1,FALSE,1601327,"{""trackQuantity"":true,""quantity"":5,""inStock"":true}",{},wix:image://v1/6138ec_34718aeed43e4bd0a079f43144e230d7~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""e7fde43a-3dab-4a9c-870a-6750de1efe2f""]"
090be626-37ed-4657-8666-4db7fb1df84f-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,090be626-37ed-4657-8666-4db7fb1df84f,COLOR GEL AMARILLO NEON 10mL,COLOR GEL AMARILLO NEON 10mL,FALSE,7.50225E+12,"{""trackQuantity"":true,""quantity"":126,""inStock"":true}",{},wix:image://v1/6138ec_80c03cddeb5340d5893d1d6d38d70198~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""67a7aab4-d0ca-4362-9748-78ac78df1b2e"",""51c00051-a98a-3d45-6779-08e27de0ff8e""]"
09284de4-17d0-4e85-9bac-d722ca6c353e-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,09284de4-17d0-4e85-9bac-d722ca6c353e,LÁMINA TRANSFER PARA GELATINA 05-777,LÁMINA TRANSFER PARA GELATINA 05-777,FALSE,10741,"{""trackQuantity"":true,""quantity"":10,""inStock"":true}",{},wix:image://v1/9c9dca_68d0abf819474ba0846a96ae2ffa558a~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""437dcb04-a6ab-47ee-8d65-3c07c5d3a98e""]"
0940c1fc-5e98-4d89-b9aa-a7d35bb4ec3d-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0940c1fc-5e98-4d89-b9aa-a7d35bb4ec3d,MOLDE SILICONA CUBOS,MOLDE SILICONA CUBOS,FALSE,300671,"{""trackQuantity"":true,""quantity"":18,""inStock"":true}",{},wix:image://v1/6138ec_8b35e41df07b4d76923036da78456b98~mv2.jpg/file.jpg#originWidth=3000&originHeight=2519,"[""d109036d-7608-42db-8210-e92091178a3a""]"
095109f2-1e35-4a2f-96b8-f6755cc46aa4-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,095109f2-1e35-4a2f-96b8-f6755cc46aa4,ENCAJE FRANCÉS 91 BLANCO 3 UNIDADES,ENCAJE FRANCÉS 91 BLANCO 3 UNIDADES,FALSE,141237,"{""trackQuantity"":true,""quantity"":10,""inStock"":true}",{},wix:image://v1/9c9dca_f61fc1077a344ece90aadbbbd5366046~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""640d09c6-46b3-4215-abec-0467f030a0c1"",""7f022f7c-1e69-ed9f-7427-f68a2a456719""]"
09c740e2-e2ee-42b8-816a-a4e6b7a697bd-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,09c740e2-e2ee-42b8-816a-a4e6b7a697bd,MOLDE SILICONA FLOR CON RAMA,MOLDE SILICONA FLOR CON RAMA,FALSE,300032,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/6138ec_80274edb92ef47dd90fa82dc819ddac2~mv2.png/file.png#originWidth=350&originHeight=350,"[""d109036d-7608-42db-8210-e92091178a3a""]"
09cb49c1-2111-4a9e-ab40-92be2a8a8f05-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,09cb49c1-2111-4a9e-ab40-92be2a8a8f05,ENCAJE FRANCÉS 25 DORADO 7 UNIDADES,ENCAJE FRANCÉS 25 DORADO 7 UNIDADES,FALSE,141261,"{""trackQuantity"":true,""quantity"":36,""inStock"":true}",{},wix:image://v1/9c9dca_43bf27954d5747cda73f9c9d29932190~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""640d09c6-46b3-4215-abec-0467f030a0c1"",""51c00051-a98a-3d45-6779-08e27de0ff8e"",""7f022f7c-1e69-ed9f-7427-f68a2a456719""]"
09f2ea48-cb02-4cad-894e-c7f276b490fb-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,09f2ea48-cb02-4cad-894e-c7f276b490fb,LIBRO CAKE POPS,LIBRO CAKE POPS,FALSE,9.78847E+12,"{""trackQuantity"":true,""quantity"":7,""inStock"":true}",{},wix:image://v1/6138ec_f8b271432e9c4259a73a11cf7ec5979c~mv2.jpg/file.jpg#originWidth=2658&originHeight=3623,"[""5be7d7fa-d890-6aec-e6f5-c614a6a21d99""]"
0a77de8a-77c5-4bc2-8094-704e598223db-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0a77de8a-77c5-4bc2-8094-704e598223db,CENEFA PLASTICA 4 UNIDADES,CENEFA PLASTICA 4 UNIDADES,FALSE,200324,"{""trackQuantity"":true,""quantity"":9,""inStock"":true}",{},wix:image://v1/7b95c2_214425e9a2344ab1b00edcf69bb8dde0~mv2.jpg/file.jpg#originWidth=1949&originHeight=1949,"[""071d9bab-8c33-4bef-abf2-a9c409e934d4"",""51c00051-a98a-3d45-6779-08e27de0ff8e""]"
0a9c92b6-c7ec-48d7-9244-5779054db83f-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0a9c92b6-c7ec-48d7-9244-5779054db83f,MOLDE SILICONA BROCHE ROSA,MOLDE SILICONA BROCHE ROSA,FALSE,300667,"{""trackQuantity"":true,""quantity"":30,""inStock"":true}",{},wix:image://v1/6138ec_a6963613a2f0416ea6513544260b9ad0~mv2.jpg/file.jpg#originWidth=3961&originHeight=3429,"[""d109036d-7608-42db-8210-e92091178a3a""]"
0ac93c85-1a40-4184-91e9-8c68e2b3e24c-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0ac93c85-1a40-4184-91e9-8c68e2b3e24c,COLOR FIESTA ROJO 10ML,COLOR FIESTA ROJO 10ML,FALSE,7.50639E+12,"{""trackQuantity"":true,""quantity"":777,""inStock"":true}",{},wix:image://v1/6138ec_f9dc102ed8b44f12a8929a6af70c6d15~mv2.png/file.png#originWidth=900&originHeight=900,"[""5cfc1051-e314-4126-a183-3129862d1b24"",""51c00051-a98a-3d45-6779-08e27de0ff8e""]"
0af5d98c-67df-4979-9ee9-80cdec03305b-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0af5d98c-67df-4979-9ee9-80cdec03305b,CALIZ PEQUEÑO,CALIZ PEQUEÑO,FALSE,13378,"{""trackQuantity"":true,""quantity"":1,""inStock"":true}",{},wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""d296f2e8-debe-41b1-b5a8-9527972fa75a""]"
0af6678f-f81f-4064-b91a-9c90caec6696-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0af6678f-f81f-4064-b91a-9c90caec6696,COPA 126 20 UNIDADES,COPA 126 20 UNIDADES,FALSE,200126,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/9c9dca_e4f4bc57ff1d4390b95afca072d98e4f~mv2.jpg/file.jpg#originWidth=2428&originHeight=2428,"[""cf92d5eb-99f6-4e5d-8b6e-0560395ed458"",""5f74daa2-ed52-af76-ea11-0ff8e2f6a89a""]"
0b5bdb8f-59b4-4468-bd72-f2c475e8a43f-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0b5bdb8f-59b4-4468-bd72-f2c475e8a43f,CORTADOR FLOR MARGARITA PLASTICA PEQUEÑA,CORTADOR FLOR MARGARITA PLASTICA PEQUEÑA,FALSE,200100,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/6138ec_95d4e641405f4e7a8dddb8a88888d8f4~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""69990c74-42e9-4bcd-a2cb-3761f6b74950""]"
0b904f22-fab3-4682-81ce-e71d7c94d0e4-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0b904f22-fab3-4682-81ce-e71d7c94d0e4,MOLDE SILICONA PIEDRA,MOLDE SILICONA PIEDRA,FALSE,10055,"{""trackQuantity"":true,""quantity"":53,""inStock"":true}",{},wix:image://v1/6138ec_47c84783566044a3ba3eddce8f074c3a~mv2.jpeg/file.jpg#originWidth=1200&originHeight=1200,"[""d109036d-7608-42db-8210-e92091178a3a""]"
0ba1ba6b-b69d-47d1-8e5a-9faa9f7af06f-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0ba1ba6b-b69d-47d1-8e5a-9faa9f7af06f,MOLDE DE POLICARBONATO 709,MOLDE DE POLICARBONATO 709,FALSE,200709,"{""trackQuantity"":true,""quantity"":7,""inStock"":true}",{},wix:image://v1/9c9dca_66d1122bf21f4bb3afecdc80dea7cd25~mv2.jpg/file.jpg#originWidth=600&originHeight=600,"[""3a0ac8fe-d7e5-4a2f-8f8a-767ab9d38630""]"
0bb5bc4c-99ba-421d-9576-19ab8b06efde-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0bb5bc4c-99ba-421d-9576-19ab8b06efde,BOQUILLA #115 MEDIANO,BOQUILLA #115 MEDIANO,FALSE,300538,"{""trackQuantity"":true,""quantity"":111,""inStock"":true}",{},wix:image://v1/6138ec_4551cb2973804cc6933981a94fafd42d~mv2.jpg/file.jpg#originWidth=600&originHeight=600,"[""d77eb1b0-662a-4d1e-a037-93aa54728d4d""]"
0c00150f-9f55-d850-fb6e-e1a3bffec2ae-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0c00150f-9f55-d850-fb6e-e1a3bffec2ae,ALMIDON DE YUCA 25kg,ALMIDON DE YUCA 25kg,FALSE,10994,"{""trackQuantity"":true,""quantity"":2,""inStock"":true}",{},wix:image://v1/ec5950_d87145d3e0844895b0b1c6f2afda2ce4~mv2.jpg/file.jpg#originWidth=800&originHeight=529,"[""cc3a6bf4-6ac3-440b-b85e-8f650b5253a4""]"
0c00a9a0-715f-4aa3-8080-ba86498eccff-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0c00a9a0-715f-4aa3-8080-ba86498eccff,CORTADOR CAPITAN AMERICA,CORTADOR CAPITAN AMERICA,FALSE,300561,"{""trackQuantity"":true,""quantity"":45,""inStock"":true}",{},wix:image://v1/6138ec_1a8bd9ec872d4a12b7162eaff6596d71~mv2.png/file.png#originWidth=134&originHeight=117,"[""0083cb0b-7906-4906-b4cc-2f5934f44312""]"
0c093665-8edf-484b-b4b1-c911ba27a457-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0c093665-8edf-484b-b4b1-c911ba27a457,CAJA PARA 2 CUPCAKES TIPO LONCHERA,CAJA PARA 2 CUPCAKES TIPO LONCHERA,FALSE,2201,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/6138ec_720060d4540d4e30a985fe5e18f7777e~mv2.png/file.png#originWidth=159&originHeight=135,"[""ff009fd9-031c-4ca3-9b28-094c5cd7806d""]"
0c0af163-ca75-45f2-ba60-4c414cb0c2ad-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0c0af163-ca75-45f2-ba60-4c414cb0c2ad,STENCIL ZEBRA,STENCIL ZEBRA,FALSE,550210,"{""trackQuantity"":true,""quantity"":26,""inStock"":true}",{},wix:image://v1/6138ec_e7d0cbc033e44910990bdf16d2f205e9~mv2.jpg/file.jpg#originWidth=1280&originHeight=792,"[""903724fa-90c1-47dd-83a1-7295f0a0ba03"",""7f022f7c-1e69-ed9f-7427-f68a2a456719""]"
0c2d2222-96b9-4120-8b03-26c5283a7520-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0c2d2222-96b9-4120-8b03-26c5283a7520,CORTADOR N. NIÑO WILTON,CORTADOR N. NIÑO WILTON,FALSE,231,"{""trackQuantity"":true,""quantity"":2,""inStock"":true}",{},wix:image://v1/6138ec_d6049b03ea8a4a15b92500c5facc919c~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""0083cb0b-7906-4906-b4cc-2f5934f44312""]"
0c739424-13b8-4aff-89da-5ca86526e905-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0c739424-13b8-4aff-89da-5ca86526e905,ENCAJE FRANCÉS 54 DORADO 3 UNIDADES,ENCAJE FRANCÉS 54 DORADO 3 UNIDADES,FALSE,141326,"{""trackQuantity"":true,""quantity"":16,""inStock"":true}",{},wix:image://v1/9c9dca_f4a3ee36fb6c4606828b924084dbf8cb~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""640d09c6-46b3-4215-abec-0467f030a0c1"",""51c00051-a98a-3d45-6779-08e27de0ff8e"",""7f022f7c-1e69-ed9f-7427-f68a2a456719""]"
0c97c465-1fbe-49c4-a0df-8282408b4967-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0c97c465-1fbe-49c4-a0df-8282408b4967,MOLDE DE SILICÓN 732,MOLDE DE SILICÓN 732,FALSE,200732,"{""trackQuantity"":true,""quantity"":24,""inStock"":true}",{},wix:image://v1/9c9dca_e3be6779469345c0ac2ac00f98c27499~mv2.jpg/file.jpg#originWidth=600&originHeight=600,"[""d109036d-7608-42db-8210-e92091178a3a""]"
0cfdcd55-ad9e-458a-b4c9-01fdaab28eca-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0cfdcd55-ad9e-458a-b4c9-01fdaab28eca,VINO BLANCO,VINO BLANCO,FALSE,10859,"{""trackQuantity"":true,""quantity"":80,""inStock"":true}",{},wix:image://v1/eed4cf_59bab61c3caf4981bad136f3cb2cef95~mv2.jpg/file.jpg#originWidth=1080&originHeight=1920,"[""3ed50e47-be8b-4fc4-9707-c565a229099e""]"
0d0b8f5b-cddd-42b0-8d21-de1150ff113d-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0d0b8f5b-cddd-42b0-8d21-de1150ff113d,EXPULSADOR ABECEDARIO,EXPULSADOR ABECEDARIO,FALSE,6.92345E+12,"{""trackQuantity"":true,""quantity"":282,""inStock"":true}",{},wix:image://v1/ec5950_fe1ab5a115664a3e98c7a93e7202b555~mv2.jpg/file.jpg#originWidth=1174&originHeight=716,"[""f2aeb4ec-0688-4a93-8f3c-a67d35121e5d""]"
0d19f0e3-6dcf-4dec-9018-0d5379327e7d-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0d19f0e3-6dcf-4dec-9018-0d5379327e7d,LECHE CONDENSADA DULAC,LECHE CONDENSADA DULAC,FALSE,7.86104E+12,"{""trackQuantity"":true,""quantity"":57,""inStock"":true}",{},wix:image://v1/6138ec_e5993a0ef30241eda51fd595b8f1e840~mv2.jpg/file.jpg#originWidth=390&originHeight=374,"[""e24b9e4c-4e7b-4690-a852-5ab30a1e5aa1"",""922dcc35-10f1-5a22-2cd8-e4c51297f836""]"
0d2bd5ea-a459-49ea-a3d7-4aaf3e6f77f7-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0d2bd5ea-a459-49ea-a3d7-4aaf3e6f77f7,FONDANT AZUL REY 500g,FONDANT AZUL REY 500g,FALSE,144026,"{""trackQuantity"":true,""quantity"":20,""inStock"":true}",{},wix:image://v1/ec5950_f86e5477d4264498b64aa4bb7d2cb5fd~mv2.jpg/file.jpg#originWidth=3000&originHeight=1688,"[""b7890d49-b42d-4380-a761-58636e030955""]"
0d5cb98d-be24-4cca-9e4c-25772a9cce41-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0d5cb98d-be24-4cca-9e4c-25772a9cce41,GRAGEA LABIOS 20 GR,GRAGEA LABIOS 20 GR,FALSE,998,"{""trackQuantity"":true,""quantity"":182,""inStock"":true}",{},wix:image://v1/10c695_c39f873372c046b0a19ad3cb6e6a9ea2~mv2.png/file.png#originWidth=210&originHeight=210,"[""44075c48-f3d1-4e43-a015-e5003a114457""]"
0dad10df-7f83-47dc-b035-0dae1442a02f-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0dad10df-7f83-47dc-b035-0dae1442a02f,MOLDE DE POLICARBONATO 715,MOLDE DE POLICARBONATO 715,FALSE,200715,"{""trackQuantity"":true,""quantity"":3,""inStock"":true}",{},wix:image://v1/9c9dca_8e15e0daa2b64e8a925f12316b79735e~mv2.jpg/file.jpg#originWidth=600&originHeight=600,"[""3a0ac8fe-d7e5-4a2f-8f8a-767ab9d38630""]"
0e7e216c-3ed8-471d-b833-fa5f4786162f-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0e7e216c-3ed8-471d-b833-fa5f4786162f,CORTADOR N. REDONDO MINI 4 UNIDADES,CORTADOR N. REDONDO MINI 4 UNIDADES,FALSE,110302,"{""trackQuantity"":true,""quantity"":8,""inStock"":true}",{},wix:image://v1/9c9dca_bdcc1874699c41778794b8b31b783e59~mv2.jpg/file.jpg#originWidth=1759&originHeight=1759,"[""475edfb1-f5c2-4537-a956-707982bd1231""]"
0e841988-5514-4ddb-b38a-5174ce63be2b-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0e841988-5514-4ddb-b38a-5174ce63be2b,ENCAJE FRANCÉS 47 BLANCO 7 UNIDADES,ENCAJE FRANCÉS 47 BLANCO 7 UNIDADES,FALSE,141293,"{""trackQuantity"":true,""quantity"":23,""inStock"":true}",{},wix:image://v1/9c9dca_a673f3a85e5449f99568a762f29a7279~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""640d09c6-46b3-4215-abec-0467f030a0c1"",""51c00051-a98a-3d45-6779-08e27de0ff8e"",""7f022f7c-1e69-ed9f-7427-f68a2a456719""]"
0ea36a51-6a28-4eba-822d-37726fb46af0-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0ea36a51-6a28-4eba-822d-37726fb46af0,TARTALETA MEDIANA 30 UNIDADES,TARTALETA MEDIANA 30 UNIDADES,FALSE,1601141,"{""trackQuantity"":false,""inStock"":true}",{},wix:image://v1/ec5950_5c10489fcabe4699b8c6842dbac175ac~mv2.png/file.png#originWidth=400&originHeight=400,"[""3636eab7-e381-45a0-b111-9f6f7ec46ceb""]"
0eabddd7-4d5a-4acf-b04b-0cce46989ac6-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0eabddd7-4d5a-4acf-b04b-0cce46989ac6,DIVISOR DE TORTA EN FORMA DE GOTAS,DIVISOR DE TORTA EN FORMA DE GOTAS,FALSE,6.43004E+12,"{""trackQuantity"":true,""quantity"":27,""inStock"":true}",{},wix:image://v1/f87be6_a9d8618b00c54df39ca5a6338c69c027~mv2.jpg/file.jpg#originWidth=607&originHeight=607,"[""9b9c9ea0-050d-47cc-938e-d71f2a34ee04""]"
0ef232ee-39fe-40f6-91d5-6e01baac5343-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0ef232ee-39fe-40f6-91d5-6e01baac5343,CORTADOR N. PIPO Y PEPA,CORTADOR N. PIPO Y PEPA,FALSE,5,"{""trackQuantity"":true,""quantity"":11,""inStock"":true}",{},wix:image://v1/9c9dca_1aa835501c92480cb6fa0a8fe74da686~mv2.jpg/file.jpg#originWidth=1913&originHeight=1913,"[""0083cb0b-7906-4906-b4cc-2f5934f44312""]"
0f05b9ea-305a-4752-b6e6-7a2c12ac2442-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0f05b9ea-305a-4752-b6e6-7a2c12ac2442,CORAZONES DE PASTILLAJE,CORAZONES DE PASTILLAJE,FALSE,330,"{""trackQuantity"":true,""quantity"":155,""inStock"":true}",{},wix:image://v1/6138ec_05fc7e4eccd34776a6df9dc4d0bd7243~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""af011547-dcd9-4f41-889b-81e26d9f0954"",""8da329dc-8ca1-cb7d-9a5a-9427636ab56b""]"
0f14e6ce-edff-40f8-8008-b663446d3953-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0f14e6ce-edff-40f8-8008-b663446d3953,PEDESTAL CISNE DORADO,PEDESTAL CISNE DORADO,FALSE,113075,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/614034_103e8f4ab0ae4536a38b319d3eb437ed~mv2.png/missing-media.png#originWidth=500&originHeight=500,"[""9e1a748c-5215-46f3-a282-e229d90bc3cc""]"
0f36380c-9674-4c0f-856d-b9066748a4a2-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0f36380c-9674-4c0f-856d-b9066748a4a2,COLORANTE METALIZADO AMARILLO DORADO 50mL,COLORANTE METALIZADO AMARILLO DORADO 50mL,FALSE,7.50639E+12,"{""trackQuantity"":true,""quantity"":86,""inStock"":true}",{},wix:image://v1/6138ec_96d33d870b814a1abcc978f4c3a7c144~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""c262418e-249f-4580-909f-5d32cc62b02f"",""51c00051-a98a-3d45-6779-08e27de0ff8e""]"
0f4a70ce-3bbc-4def-9b43-8d1b480c2fff-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0f4a70ce-3bbc-4def-9b43-8d1b480c2fff,MOLDE MINI  TORTA CUADRADO,MOLDE MINI  TORTA CUADRADO,FALSE,6.93258E+12,"{""trackQuantity"":true,""quantity"":6,""inStock"":true}",{},wix:image://v1/6138ec_9dbc2384f93f4c32a0dac707d557bd7e~mv2.jpg/file.jpg#originWidth=350&originHeight=176,"[""0a82fc89-b722-ae40-70eb-b42dad30851e"",""38c62aaf-1d9a-484a-a703-0b39b15b57dc""]"
0f5e6dd0-7de7-4f72-b630-cb52593ea6b7-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0f5e6dd0-7de7-4f72-b630-cb52593ea6b7,ESPATULA DE SILICONA,ESPATULA DE SILICONA,FALSE,300530,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/6138ec_d403a6733da844ff802efffc2fa74ff1~mv2.png/file.png#originWidth=162&originHeight=116,"[""3e3bd0da-41f8-4681-944b-d116eeb04716""]"
0f6a9c1a-ece0-479c-a00d-f18796525bf4-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0f6a9c1a-ece0-479c-a00d-f18796525bf4,ENCAJE FRANCÉS 164 BLANCO 6 UNIDADES,ENCAJE FRANCÉS 164 BLANCO 6 UNIDADES,FALSE,10780,"{""trackQuantity"":true,""quantity"":18,""inStock"":true}",{},wix:image://v1/9c9dca_86fc967bc5394cf2beabc221be139b0f~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""640d09c6-46b3-4215-abec-0467f030a0c1"",""51c00051-a98a-3d45-6779-08e27de0ff8e"",""7f022f7c-1e69-ed9f-7427-f68a2a456719""]"
0fb0a820-0143-42d4-9f79-0720f5df3449-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0fb0a820-0143-42d4-9f79-0720f5df3449,ESPATULA DE SILICONA COCINA,ESPATULA DE SILICONA COCINA,FALSE,200513,"{""trackQuantity"":true,""quantity"":58,""inStock"":true}",{},wix:image://v1/6138ec_28151176dbe24860aa9bd04b87610c41~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""3e3bd0da-41f8-4681-944b-d116eeb04716""]"
0fb8281c-4696-40c5-bd3e-1636a3c31a3f-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0fb8281c-4696-40c5-bd3e-1636a3c31a3f,CORTADOR BATMAN Y SUPERMAN PLASTICO,CORTADOR BATMAN Y SUPERMAN PLASTICO,FALSE,300633,"{""trackQuantity"":true,""quantity"":45,""inStock"":true}",{},wix:image://v1/6138ec_687fabba49fb4094812c7f68b6c32e9c~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""1defba94-a7e0-46b4-a374-f01c6f376cef"",""12ebca96-442f-543e-ed84-ed3eecbf1dc0"",""af3abe47-c305-0394-2c23-9e784ebaaef8""]"
0ff09815-199c-4453-8f15-671d521a29d1-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0ff09815-199c-4453-8f15-671d521a29d1,MOLDE DE SILICÓN 727,MOLDE DE SILICÓN 727,FALSE,300584,"{""trackQuantity"":true,""quantity"":0,""inStock"":false}",{},wix:image://v1/9c9dca_110bba26d6e941a5b64e758d026621b4~mv2.jpg/file.jpg#originWidth=600&originHeight=600,"[""d109036d-7608-42db-8210-e92091178a3a""]"
10238fb3-b3c6-4b7f-88fd-3a10decd249e-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,10238fb3-b3c6-4b7f-88fd-3a10decd249e,COLOR GEL VIOLETA 10mL,COLOR GEL VIOLETA 10mL,FALSE,7.50225E+12,"{""trackQuantity"":true,""quantity"":1,""inStock"":true}",{},wix:image://v1/6138ec_b5061bff69364deaad81f57b7756a136~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""67a7aab4-d0ca-4362-9748-78ac78df1b2e"",""51c00051-a98a-3d45-6779-08e27de0ff8e""]"
10508aa7-b512-4606-8722-c5290405fd35-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,10508aa7-b512-4606-8722-c5290405fd35,ESENCIA ALMENDRA 30mL,ESENCIA ALMENDRA 30mL,FALSE,7.89701E+12,"{""trackQuantity"":true,""quantity"":141,""inStock"":true}",{},wix:image://v1/edc435_ef3fbc009eb540bc8cc4577b74d9aa54~mv2.jpg/file.jpg#originWidth=1176&originHeight=1500,"[""3245b6c9-0f2e-4f8c-a7a5-7bb06ad7d8a2""]"
10751399-bb3e-4935-979f-e69c1131aa68-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,10751399-bb3e-4935-979f-e69c1131aa68,PREMEZCLA VAINILLA,PREMEZCLA VAINILLA,FALSE,10839,"{""trackQuantity"":false,""inStock"":true}",{},wix:image://v1/6138ec_3773929dcb2649f187fe2ecfc8390991~mv2.jpeg/file.jpg#originWidth=1156&originHeight=1280,"[""1f401dcd-81f0-a444-37c4-2fd100869dc5"",""cc3a6bf4-6ac3-440b-b85e-8f650b5253a4""]"
108df099-1f4e-41a1-94fc-fc063b70337a-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,108df099-1f4e-41a1-94fc-fc063b70337a,CORTADOR N. ESMOKIN PEQUEÑO,CORTADOR N. ESMOKIN PEQUEÑO,FALSE,59,"{""trackQuantity"":true,""quantity"":10,""inStock"":true}",{},wix:image://v1/9c9dca_a2bd22f630c74676ad2efda1566a5abc~mv2.jpg/file.jpg#originWidth=900&originHeight=900,"[""e7fde43a-3dab-4a9c-870a-6750de1efe2f""]"
1094e86f-e4ad-42ee-a2c8-1f17d221ccf3-00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,1094e86f-e4ad-42ee-a2c8-1f17d221ccf3,GRAGEA MARIPOSA MORADA 1K,GRAGEA MARIPOSA MORADA 1K,FALSE,119125,"{""trackQuantity"":true,""quantity"":47,""inStock"":true}",{},wix:image://v1/10c695_73d7d6391b334925ab3eeb37bdf41615~mv2.png/file.png#originWidth=215&originHeight=215,"[""44075c48-f3d1-4e43-a015-e5003a114457""]"
